Index,Rk,Player,Age,Date,League,Team,At,Opp,Result,GameNum,Week,Day,FantPt,PPR,DKPt,FDPt,Cmp,Att,YrdPass,TDPass,IntPass,AttRush,YdsRush,TDRush,Rec,YdsRec,TDRec,Fmb,FGM,FGA,XPM,XPA
3,2,Jordan Cameron,26.066,10/12/2014,NFL,CLE,,PIT,W 31-10,5,6,Sun,16.2,19.2,22.2,17.7,0,0,0,0,0,0,0,0,3,102,1,0,,,,
4,3,Clay Harbor,27.102,10/12/2014,NFL,JAX,@,TEN,L 14-16,6,6,Sun,15.1,18.1,18.1,16.6,0,0,0,0,0,0,0,0,3,91,1,0,,,,
5,4,Jace Amaro,22.108,10/12/2014,NFL,NYJ,,DEN,L 17-31,6,6,Sun,12.8,22.8,22.8,17.8,0,0,0,0,0,0,0,0,10,68,1,0,,,,
6,5,Greg Olsen,29.215,10/12/2014,NFL,CAR,@,CIN,T 37-37,6,6,Sun,12.2,18.2,18.2,15.2,0,0,0,0,0,0,0,0,6,62,1,0,,,,
7,6,Zach Ertz,23.336,10/12/2014,NFL,PHI,,NYG,W 27-0,6,6,Sun,10.7,13.7,13.7,12.2,0,0,0,0,0,0,0,0,3,47,1,0,,,,
8,7,Scott Chandler,29.081,10/12/2014,NFL,BUF,,NWE,L 22-37,6,6,Sun,10.5,16.5,19.5,13.5,0,0,0,0,0,0,0,0,6,105,0,0,,,,
9,8,Rob Gronkowski,25.151,10/12/2014,NFL,NWE,@,BUF,W 37-22,6,6,Sun,9.4,16.4,16.4,12.9,0,0,0,0,0,0,0,0,7,94,0,0,,,,
10,9,Jordan Reed,24.101,10/12/2014,NFL,WAS,@,ARI,L 20-30,6,6,Sun,9.2,17.2,17.2,13.2,0,0,0,0,0,0,0,0,8,92,0,0,,,,
11,10,Antonio Gates,34.116,10/12/2014,NFL,SDG,@,OAK,W 31-28,6,6,Sun,8.7,11.7,11.7,10.2,0,0,0,0,0,0,0,0,3,27,1,0,,,,
12,11,James Casey,30.02,10/12/2014,NFL,PHI,,NYG,W 27-0,6,6,Sun,8.6,9.6,9.6,9.1,0,0,0,0,0,0,0,0,1,26,1,0,,,,
13,12,Jason Witten,32.159,10/12/2014,NFL,DAL,@,SEA,W 30-23,6,6,Sun,8.4,10.4,10.4,9.4,0,0,0,0,0,0,0,0,2,24,1,0,,,,
