Index,Rk,Player,Age,Date,League,Team,At,Opp,Result,GameNum,Week,Day,FantPt,PPR,DKPt,FDPt,Cmp,Att,YrdPass,TDPass,IntPass,AttRush,YdsRush,TDRush,Rec,YdsRec,TDRec,Fmb,FGM,FGA,XPM,XPA
53,50,Laurent Robinson,22.14,10/7/2007,NFL,ATL,@,TEN,L 13-20,5,5,Sun,2.7,6.7,6.7,4.7,0,0,0,0,0,0,0,0,4,27,0,0,,,,
54,51,Jeff Webb,25.249,10/7/2007,NFL,KAN,,JAX,L 7-17,5,5,Sun,2.6,4.6,4.6,3.6,0,0,0,0,0,0,0,0,2,26,0,0,,,,
56,53,Willie Reid,25.018,10/7/2007,NFL,PIT,,SEA,W 21-0,5,5,Sun,2.5,3.5,3.5,3,0,0,0,0,0,0,0,0,1,25,0,0,,,,
58,55,Matt Jones,24.168,10/7/2007,NFL,JAX,@,KAN,W 17-7,4,5,Sun,2,4,4,3,0,0,0,0,0,0,0,0,2,20,0,0,,,,
59,56,David Anderson,24.071,10/7/2007,NFL,HOU,,MIA,W 22-19,5,5,Sun,1.9,2.9,2.9,2.4,0,0,0,0,0,0,0,0,1,19,0,0,,,,
60,57,Chris Chambers,29.056,10/7/2007,NFL,MIA,@,HOU,L 19-22,5,5,Sun,1.9,3.9,3.9,2.9,0,0,0,0,0,0,0,0,2,19,0,0,,,,
61,58,Shaun McDonald,26.116,10/7/2007,NFL,DET,@,WAS,L 3-34,5,5,Sun,1.9,5.9,5.9,3.9,0,0,0,0,0,0,0,0,4,19,0,0,,,,
62,59,Wes Welker,26.159,10/7/2007,NFL,NWE,,CLE,W 34-17,5,5,Sun,1.9,5.9,5.9,3.9,0,0,0,0,0,0,0,0,4,19,0,0,,,,
63,60,Roydell Williams,26.207,10/7/2007,NFL,TEN,,ATL,W 20-13,4,5,Sun,1.9,3.9,3.9,2.9,0,0,0,0,0,0,0,0,2,19,0,0,,,,
65,61,Ruvell Martin,25.058,10/7/2007,NFL,GNB,,CHI,L 20-27,5,5,Sun,1.8,2.8,2.8,2.3,0,0,0,0,0,0,0,0,1,18,0,0,,,,
66,62,Mark Bradley,25.251,10/7/2007,NFL,CHI,@,GNB,W 27-20,5,5,Sun,1.7,2.7,2.7,2.2,0,0,0,0,0,0,0,0,1,17,0,0,,,,
67,63,Joe Jurevicius,32.288,10/7/2007,NFL,CLE,@,NWE,L 17-34,5,5,Sun,1.7,2.7,2.7,2.2,0,0,0,0,0,0,0,0,1,17,0,0,,,,
68,64,Muhsin Muhammad,34.155,10/7/2007,NFL,CHI,@,GNB,W 27-20,5,5,Sun,1.7,2.7,2.7,2.2,0,0,0,0,0,0,0,0,1,17,0,0,,,,
69,65,Justin Gage,26.256,10/7/2007,NFL,TEN,,ATL,W 20-13,4,5,Sun,1.5,4.5,4.5,3,0,0,0,0,0,0,0,0,3,15,0,0,,,,
70,66,Dante Hall,29.017,10/7/2007,NFL,STL,,ARI,L 31-34,5,5,Sun,1.5,2.5,2.5,2,0,0,0,0,0,1,8,0,1,7,0,0,,,,
71,67,Deion Branch,28.081,10/7/2007,NFL,SEA,@,PIT,L 0-21,5,5,Sun,1.4,3.4,3.4,2.4,0,0,0,0,0,0,0,0,2,14,0,0,,,,
72,68,Chris Davis,23.257,10/7/2007,NFL,TEN,,ATL,W 20-13,4,5,Sun,1.4,1.4,1.4,1.4,0,0,0,0,0,1,14,0,0,0,0,0,,,,
73,69,Mike Furrey,30.148,10/7/2007,NFL,DET,@,WAS,L 3-34,5,5,Sun,1.4,2.4,2.4,1.9,0,0,0,0,0,0,0,0,1,14,0,0,,,,
74,70,Brandon Stokley,31.106,10/7/2007,NFL,DEN,,SDG,L 3-41,5,5,Sun,1.4,2.4,2.4,1.9,0,0,0,0,0,0,0,0,1,14,0,0,,,,
76,72,Ernest Wilford,28.266,10/7/2007,NFL,JAX,@,KAN,W 17-7,4,5,Sun,1.2,2.2,2.2,1.7,0,0,0,0,0,0,0,0,1,12,0,0,,,,
77,73,Reggie Williams,24.143,10/7/2007,NFL,JAX,@,KAN,W 17-7,4,5,Sun,1.2,3.2,3.2,2.2,0,0,0,0,0,0,0,0,2,12,0,0,,,,
78,74,Josh Cribbs,24.12,10/7/2007,NFL,CLE,@,NWE,L 17-34,5,5,Sun,1.1,1.1,1.1,1.1,0,0,0,0,0,1,11,0,0,0,0,0,,,,
79,75,James Thrash,32.162,10/7/2007,NFL,WAS,,DET,W 34-3,4,5,Sun,1.1,3.1,3.1,2.1,0,0,0,0,0,0,0,0,2,11,0,0,,,,
80,76,Bernard Berrian,26.284,10/7/2007,NFL,CHI,@,GNB,W 27-20,5,5,Sun,1,2,2,1.5,0,0,0,0,0,0,0,0,1,10,0,0,,,,
81,77,Sinorice Moss,23.283,10/7/2007,NFL,NYG,,NYJ,W 35-24,5,5,Sun,1,2,2,1.5,0,0,0,0,0,0,0,0,1,10,0,0,,,,
8,7,Patrick Crayton,28.184,10/8/2007,NFL,DAL,@,BUF,W 25-24,5,5,Mon,13.3,19.3,19.3,16.3,0,0,0,0,0,0,0,0,6,73,1,0,,,,
45,42,Josh Reed,27.16,10/8/2007,NFL,BUF,,DAL,L 24-25,5,5,Mon,3.5,8.5,8.5,6,0,0,0,0,0,0,0,0,5,35,0,0,,,,
47,44,Roscoe Parrish,25.084,10/8/2007,NFL,BUF,,DAL,L 24-25,5,5,Mon,3.4,9.4,9.4,6.4,0,0,0,0,0,1,-3,0,6,37,0,0,,,,
55,52,Terrell Owens*,33.305,10/8/2007,NFL,DAL,@,BUF,W 25-24,5,5,Mon,2.5,4.5,4.5,3.5,0,0,0,0,0,0,0,0,2,25,0,0,,,,
57,54,Sam Hurd,22.167,10/8/2007,NFL,DAL,@,BUF,W 25-24,5,5,Mon,2.2,3.2,3.2,2.7,0,0,0,0,0,0,0,0,1,22,0,0,,,,
75,71,Lee Evans,26.211,10/8/2007,NFL,BUF,,DAL,L 24-25,5,5,Mon,1.2,2.2,2.2,1.7,0,0,0,0,0,0,0,0,1,12,0,0,,,,
2,1,T.J. Houshmandzadeh,30.018,10/14/2007,NFL,CIN,@,KAN,L 20-27,5,6,Sun,26.5,34.5,37.5,30.5,0,0,0,0,0,0,0,0,8,145,2,0,,,,
3,2,Braylon Edwards,24.235,10/14/2007,NFL,CLE,,MIA,W 41-31,6,6,Sun,24.7,29.7,29.7,27.2,0,0,0,0,0,0,0,0,5,67,3,0,,,,
4,3,Wes Welker,26.166,10/14/2007,NFL,NWE,@,DAL,W 48-27,6,6,Sun,24.4,35.4,38.4,29.9,0,0,0,0,0,0,0,0,11,124,2,0,,,,
5,4,Steve Smith,28.155,10/14/2007,NFL,CAR,@,ARI,W 25-10,6,6,Sun,21.1,31.1,34.1,26.1,0,0,0,0,0,2,15,0,10,136,1,0,,,,
6,5,Donte' Stallworth,26.338,10/14/2007,NFL,NWE,@,DAL,W 48-27,6,6,Sun,19.6,26.6,29.6,23.1,0,0,0,0,0,0,0,0,7,136,1,0,,,,
7,6,Kevin Curtis,29.089,10/14/2007,NFL,PHI,@,NYJ,W 16-9,5,6,Sun,18.1,23.1,26.1,20.6,0,0,0,0,0,0,0,0,5,121,1,0,,,,
9,8,Joey Galloway,35.328,10/14/2007,NFL,TAM,,TEN,W 13-10,6,6,Sun,15.7,19.7,19.7,17.7,0,0,0,0,0,0,0,0,4,97,1,0,,,,
10,9,Kevin Walter,26.071,10/14/2007,NFL,HOU,@,JAX,L 17-37,6,6,Sun,15.5,27.5,30.5,21.5,0,0,0,0,0,1,-5,0,12,160,0,0,,,,
12,11,Bernard Berrian,26.291,10/14/2007,NFL,CHI,,MIN,L 31-34,6,6,Sun,13.8,18.8,18.8,16.3,0,0,0,0,0,0,0,0,5,78,1,0,,,,
13,12,Ben Obomanu,23.349,10/14/2007,NFL,SEA,,NOR,L 17-28,6,6,Sun,13.2,17.2,17.2,15.2,0,0,0,0,0,0,0,0,4,72,1,0,,,,
14,13,Troy Williamson,24.167,10/14/2007,NFL,MIN,@,CHI,W 34-31,5,6,Sun,12.9,14.9,14.9,13.9,0,0,0,0,0,0,0,0,2,69,1,0,,,,
15,14,Terrell Owens*,33.311,10/14/2007,NFL,DAL,,NWE,L 27-48,6,6,Sun,12.6,18.6,18.6,15.6,0,0,0,0,0,0,0,0,6,66,1,0,,,,
16,15,Nate Burleson,26.056,10/14/2007,NFL,SEA,,NOR,L 17-28,6,6,Sun,12.3,18.3,18.3,15.3,0,0,0,0,0,0,0,0,6,63,1,0,,,,
17,16,Bobby Engram,34.28,10/14/2007,NFL,SEA,,NOR,L 17-28,6,6,Sun,12,21,24,16.5,0,0,0,0,0,0,0,0,9,120,0,0,,,,
18,17,Randy Moss*,30.243,10/14/2007,NFL,NWE,@,DAL,W 48-27,6,6,Sun,11.9,17.9,17.9,14.9,0,0,0,0,0,0,0,0,6,59,1,0,,,,
19,18,David Patten,33.056,10/14/2007,NFL,NOR,@,SEA,W 28-17,5,6,Sun,11.3,19.3,22.3,15.3,0,0,0,0,0,0,0,0,8,113,0,0,,,,
20,19,Patrick Crayton,28.19,10/14/2007,NFL,DAL,,NWE,L 27-48,6,6,Sun,10.6,15.6,15.6,13.1,0,0,0,0,0,0,0,0,5,46,1,0,,,,
21,20,Muhsin Muhammad,34.162,10/14/2007,NFL,CHI,,MIN,L 31-34,6,6,Sun,10.4,12.4,12.4,11.4,0,0,0,0,0,0,0,0,2,44,1,0,,,,
23,21,Lance Moore,24.044,10/14/2007,NFL,NOR,@,SEA,W 28-17,5,6,Sun,10.2,13.2,13.2,11.7,0,0,0,0,0,1,7,1,3,35,0,0,,,,
24,22,Reggie Williams,24.15,10/14/2007,NFL,JAX,,HOU,W 37-17,5,6,Sun,9.8,14.8,14.8,12.3,0,0,0,0,0,0,0,0,5,38,1,0,,,,
25,23,Larry Fitzgerald,24.044,10/14/2007,NFL,ARI,,CAR,L 10-25,6,6,Sun,9.7,15.7,15.7,12.7,0,0,0,0,0,0,0,0,6,97,0,0,,,,
26,24,Reggie Brown,26.274,10/14/2007,NFL,PHI,@,NYJ,W 16-9,5,6,Sun,8.9,14.9,14.9,11.9,0,0,0,0,0,0,0,0,6,89,0,0,,,,
27,25,Jerricho Cotchery,25.12,10/14/2007,NFL,NYJ,,PHI,L 9-16,6,6,Sun,8.5,13.5,13.5,11,0,0,0,0,0,1,14,0,5,71,0,0,,,,
28,26,Chad Johnson,29.278,10/14/2007,NFL,CIN,@,KAN,L 20-27,5,6,Sun,8.3,16.3,16.3,12.3,0,0,0,0,0,0,0,0,8,83,0,0,,,,
29,27,Justin Gage,26.263,10/14/2007,NFL,TEN,@,TAM,L 10-13,5,6,Sun,8.2,12.2,12.2,10.2,0,0,0,0,0,0,0,0,4,82,0,0,,,,
30,28,Derrick Mason,33.27,10/14/2007,NFL,BAL,,STL,W 22-3,6,6,Sun,7.9,12.9,12.9,10.4,0,0,0,0,0,0,0,0,5,79,0,0,,,,
31,29,Jeff Webb,25.256,10/14/2007,NFL,KAN,,CIN,W 27-20,6,6,Sun,7.8,14.8,14.8,11.3,0,0,0,0,0,0,0,0,7,78,0,0,,,,
32,30,Chris Chambers,29.063,10/14/2007,NFL,MIA,@,CLE,L 31-41,6,6,Sun,7.3,13.3,13.3,10.3,0,0,0,0,0,0,0,0,6,73,0,0,,,,
33,31,Ronald Curry,28.139,10/14/2007,NFL,OAK,@,SDG,L 14-28,5,6,Sun,7.3,13.3,13.3,10.3,0,0,0,0,0,0,0,0,6,73,0,0,,,,
34,32,Marques Hagans,24.289,10/14/2007,NFL,STL,@,BAL,L 3-22,6,6,Sun,7,12,12,9.5,0,0,0,0,0,2,-4,0,5,74,0,0,,,,
36,34,Marques Colston,24.131,10/14/2007,NFL,NOR,@,SEA,W 28-17,5,6,Sun,6.2,7.2,7.2,6.7,0,0,0,0,0,0,0,0,1,2,1,0,,,,
37,35,Ike Hilliard,31.192,10/14/2007,NFL,TAM,,TEN,W 13-10,6,6,Sun,5.9,9.9,9.9,7.9,0,0,0,0,0,0,0,0,4,59,0,0,,,,
38,36,Michael Clayton,25.001,10/14/2007,NFL,TAM,,TEN,W 13-10,6,6,Sun,5.3,7.3,7.3,6.3,0,0,0,0,0,0,0,0,2,53,0,0,,,,
39,37,Eric Moulds,34.089,10/14/2007,NFL,TEN,@,TAM,L 10-13,5,6,Sun,4.9,10.9,10.9,7.9,0,0,0,0,0,0,0,0,6,49,0,0,,,,
40,38,Dwayne Bowe,23.023,10/14/2007,NFL,KAN,,CIN,W 27-20,6,6,Sun,4.6,8.6,8.6,6.6,0,0,0,0,0,0,0,0,4,46,0,0,,,,
41,39,Dennis Northcutt,29.296,10/14/2007,NFL,JAX,,HOU,W 37-17,5,6,Sun,4.6,8.6,8.6,6.6,0,0,0,0,0,0,0,0,4,46,0,0,,,,
42,40,Demetrius Williams,24.2,10/14/2007,NFL,BAL,,STL,W 22-3,6,6,Sun,4.5,6.5,6.5,5.5,0,0,0,0,0,0,0,0,2,45,0,0,,,,
44,41,Roydell Williams,26.214,10/14/2007,NFL,TEN,@,TAM,L 10-13,5,6,Sun,4.4,9.4,9.4,6.9,0,0,0,0,0,0,0,0,5,44,0,0,,,,
45,42,Jerheme Urban,26.322,10/14/2007,NFL,ARI,,CAR,L 10-25,6,6,Sun,4.2,5.2,5.2,4.7,0,0,0,0,0,0,0,0,1,42,0,0,,,,
46,43,Donald Driver,32.254,10/14/2007,NFL,GNB,,WAS,W 17-14,6,6,Sun,3.8,8.8,8.8,6.3,0,0,0,0,0,0,0,0,5,38,0,0,,,,
47,44,Mike Williams,23.283,10/14/2007,NFL,OAK,@,SDG,L 14-28,5,6,Sun,3.5,6.5,6.5,5,0,0,0,0,0,0,0,0,3,35,0,0,,,,
48,45,Marty Booker,31.075,10/14/2007,NFL,MIA,@,CLE,L 31-41,6,6,Sun,3.4,5.4,5.4,4.4,0,0,0,0,0,0,0,0,2,34,0,0,,,,
49,46,David Anderson,24.078,10/14/2007,NFL,HOU,@,JAX,L 17-37,6,6,Sun,3.3,6.3,6.3,4.8,0,0,0,0,0,0,0,0,3,33,0,0,,,,
50,47,Torry Holt,31.131,10/14/2007,NFL,STL,@,BAL,L 3-22,6,6,Sun,3.3,7.3,7.3,5.3,0,0,0,0,0,0,0,0,4,33,0,0,,,,
51,48,Ted Ginn,22.185,10/14/2007,NFL,MIA,@,CLE,L 31-41,6,6,Sun,3.2,4.2,4.2,3.7,0,0,0,0,0,0,0,0,1,32,0,0,,,,
52,49,Andre' Davis,28.124,10/14/2007,NFL,HOU,@,JAX,L 17-37,6,6,Sun,3,6,6,4.5,0,0,0,0,0,0,0,0,3,30,0,0,,,,
53,50,Derek Hagan,23.023,10/14/2007,NFL,MIA,@,CLE,L 31-41,6,6,Sun,3,6,6,4.5,0,0,0,0,0,0,0,0,3,30,0,0,,,,
54,51,Keenan McCardell,37.281,10/14/2007,NFL,WAS,@,GNB,L 14-17,5,6,Sun,3,5,5,4,0,0,0,0,0,0,0,0,2,30,0,0,,,,
55,52,Antwaan Randle El,28.058,10/14/2007,NFL,WAS,@,GNB,L 14-17,5,6,Sun,3,5,5,4,0,0,0,0,0,0,0,0,2,30,0,0,,,,
56,53,Bobby Wade,26.23,10/14/2007,NFL,MIN,@,CHI,W 34-31,5,6,Sun,3,6,6,4.5,0,0,0,0,0,0,0,0,3,30,0,0,,,,
57,54,Keary Colbert,25.146,10/14/2007,NFL,CAR,@,ARI,W 25-10,6,6,Sun,2.9,5.9,5.9,4.4,0,0,0,0,0,0,0,0,3,29,0,0,,,,
58,55,Craig Davis,22.012,10/14/2007,NFL,SDG,,OAK,W 28-14,6,6,Sun,2.9,4.9,4.9,3.9,0,0,0,0,0,1,-1,0,2,30,0,0,,,,
59,56,Bryant Johnson,26.221,10/14/2007,NFL,ARI,,CAR,L 10-25,6,6,Sun,2.9,6.9,6.9,4.9,0,0,0,0,0,0,0,0,4,29,0,0,,,,
60,57,Joe Jurevicius,32.295,10/14/2007,NFL,CLE,,MIA,W 41-31,6,6,Sun,2.8,5.8,5.8,4.3,0,0,0,0,0,0,0,0,3,28,0,0,,,,
61,58,Jerry Porter,29.092,10/14/2007,NFL,OAK,@,SDG,L 14-28,5,6,Sun,2.8,5.8,5.8,4.3,0,0,0,0,0,0,0,0,3,28,0,0,,,,
62,59,Laveranues Coles,29.289,10/14/2007,NFL,NYJ,,PHI,L 9-16,6,6,Sun,2.7,3.7,3.7,3.2,0,0,0,0,0,0,0,0,1,27,0,0,,,,
63,60,Malcom Floyd,26.036,10/14/2007,NFL,SDG,,OAK,W 28-14,6,6,Sun,2.5,4.5,4.5,3.5,0,0,0,0,0,0,0,0,2,25,0,0,,,,
66,62,Mark Clayton,25.104,10/14/2007,NFL,BAL,,STL,W 22-3,6,6,Sun,2.3,5.3,5.3,3.8,0,0,0,0,0,0,0,0,3,23,0,0,,,,
68,64,Greg Jennings,24.023,10/14/2007,NFL,GNB,,WAS,W 17-14,6,6,Sun,2,5,5,3.5,0,0,0,0,0,0,0,0,3,20,0,0,,,,
69,65,Antonio Chatman,28.244,10/14/2007,NFL,CIN,@,KAN,L 20-27,5,6,Sun,1.9,3.9,3.9,2.9,0,0,0,0,0,0,0,0,2,19,0,0,,,,
71,67,Matt Jones,24.175,10/14/2007,NFL,JAX,,HOU,W 37-17,5,6,Sun,1.8,4.8,4.8,3.3,0,0,0,0,0,0,0,0,3,18,0,0,,,,
72,68,Ruvell Martin,25.065,10/14/2007,NFL,GNB,,WAS,W 17-14,6,6,Sun,1.8,2.8,2.8,2.3,0,0,0,0,0,0,0,0,1,18,0,0,,,,
73,69,Drew Carter,26.039,10/14/2007,NFL,CAR,@,ARI,W 25-10,6,6,Sun,1.7,3.7,3.7,2.7,0,0,0,0,0,0,0,0,2,17,0,0,,,,
74,70,Jabar Gaffney,26.317,10/14/2007,NFL,NWE,@,DAL,W 48-27,6,6,Sun,1.6,3.6,3.6,2.6,0,0,0,0,0,0,0,0,2,16,0,0,,,,
75,71,Robert Ferguson,27.301,10/14/2007,NFL,MIN,@,CHI,W 34-31,5,6,Sun,1.5,3.5,3.5,2.5,0,0,0,0,0,0,0,0,2,15,0,0,,,,
76,72,Johnnie Lee Higgins,24.036,10/14/2007,NFL,OAK,@,SDG,L 14-28,5,6,Sun,1.4,3.4,3.4,2.4,0,0,0,0,0,0,0,0,2,14,0,0,,,,
77,73,Glenn Holt,23.075,10/14/2007,NFL,CIN,@,KAN,L 20-27,5,6,Sun,1.4,3.4,3.4,2.4,0,0,0,0,0,0,0,0,2,14,0,0,,,,
78,74,Sidney Rice,21.043,10/14/2007,NFL,MIN,@,CHI,W 34-31,5,6,Sun,1.3,2.3,2.3,1.8,0,0,0,0,0,0,0,0,1,13,0,0,,,,
79,75,Rashied Davis,28.082,10/14/2007,NFL,CHI,,MIN,L 31-34,6,6,Sun,1.2,3.2,3.2,2.2,0,0,0,0,0,0,0,0,2,12,0,0,,,,
80,76,Steve Breaston,24.055,10/14/2007,NFL,ARI,,CAR,L 10-25,6,6,Sun,1,1,1,1,0,0,0,0,0,1,10,0,0,0,0,0,,,,
8,7,Plaxico Burress,30.064,10/15/2007,NFL,NYG,@,ATL,W 31-10,6,6,Mon,15.7,21.7,21.7,18.7,0,0,0,0,0,0,0,0,6,97,1,0,,,,
11,10,Amani Toomer,33.037,10/15/2007,NFL,NYG,@,ATL,W 31-10,6,6,Mon,14.9,21.9,21.9,18.4,0,0,0,0,0,0,0,0,7,89,1,0,,,,
35,33,Roddy White,25.347,10/15/2007,NFL,ATL,,NYG,L 10-31,6,6,Mon,6.4,10.4,10.4,8.4,0,0,0,0,0,0,0,0,4,64,0,0,,,,
65,61,Joe Horn,35.272,10/15/2007,NFL,ATL,,NYG,L 10-31,6,6,Mon,2.5,4.5,4.5,3.5,0,0,0,0,0,0,0,0,2,25,0,0,,,,
67,63,Michael Jenkins,25.119,10/15/2007,NFL,ATL,,NYG,L 10-31,6,6,Mon,2.3,4.3,4.3,3.3,0,0,0,0,0,0,0,0,2,23,0,0,,,,
70,66,Sinorice Moss,23.291,10/15/2007,NFL,NYG,@,ATL,W 31-10,6,6,Mon,1.9,5.9,5.9,3.9,0,0,0,0,0,0,0,0,4,19,0,0,,,,
2,1,Wes Welker,26.173,10/21/2007,NFL,NWE,@,MIA,W 49-28,7,7,Sun,25.8,34.8,37.8,30.3,0,0,0,0,0,0,0,0,9,138,2,0,,,,
3,2,Laveranues Coles,29.296,10/21/2007,NFL,NYJ,@,CIN,L 31-38,7,7,Sun,25.3,33.3,36.3,29.3,0,0,0,0,0,0,0,0,8,133,2,0,,,,
4,3,Randy Moss*,30.25,10/21/2007,NFL,NWE,@,MIA,W 49-28,7,7,Sun,24.2,28.2,31.2,26.2,0,0,0,0,0,0,0,0,4,122,2,0,,,,
5,4,Roddy White,25.353,10/21/2007,NFL,ATL,@,NOR,L 16-22,7,7,Sun,17,25,28,21,0,0,0,0,0,0,0,0,8,110,1,0,,,,
6,5,Terrell Owens*,33.318,10/21/2007,NFL,DAL,,MIN,W 24-14,7,7,Sun,16.3,23.3,26.3,19.8,0,0,0,0,0,0,0,0,7,103,1,0,,,,
7,6,Kevin Walter,26.078,10/21/2007,NFL,HOU,,TEN,L 36-38,7,7,Sun,15.7,21.7,21.7,18.7,0,0,0,0,0,0,0,0,6,97,1,0,,,,
8,7,Ike Hilliard,31.199,10/21/2007,NFL,TAM,@,DET,L 16-23,7,7,Sun,15.2,24.2,24.2,19.7,0,0,0,0,0,0,0,0,9,92,1,0,,,,
9,8,Anquan Boldin,27.018,10/21/2007,NFL,ARI,@,WAS,L 19-21,7,7,Sun,14.9,22.9,22.9,18.9,0,0,0,0,0,0,0,0,8,29,2,0,,,,
10,9,Andre' Davis,28.131,10/21/2007,NFL,HOU,,TEN,L 36-38,7,7,Sun,14.8,18.8,18.8,16.8,0,0,0,0,0,0,0,0,4,88,1,0,,,,
11,10,Muhsin Muhammad,34.169,10/21/2007,NFL,CHI,@,PHI,W 19-16,7,7,Sun,13.9,18.9,18.9,16.4,0,0,0,0,0,0,0,0,5,79,1,0,,,,
12,11,Derrick Mason,33.277,10/21/2007,NFL,BAL,@,BUF,L 14-19,7,7,Sun,13.8,20.8,20.8,17.3,0,0,0,0,0,0,0,0,7,78,1,0,,,,
14,13,Calvin Johnson,22.022,10/21/2007,NFL,DET,,TAM,W 23-16,6,7,Sun,12.9,14.9,14.9,13.9,0,0,0,0,0,1,32,1,2,37,0,0,,,,
15,14,Brandon Stokley,31.12,10/21/2007,NFL,DEN,,PIT,W 31-28,6,7,Sun,12.4,17.4,17.4,14.9,0,0,0,0,0,1,-6,0,5,70,1,0,,,,
16,15,Jerricho Cotchery,25.127,10/21/2007,NFL,NYJ,@,CIN,L 31-38,7,7,Sun,11.9,17.9,17.9,14.9,0,0,0,0,0,1,-1,0,6,60,1,0,,,,
17,16,Roydell Williams,26.221,10/21/2007,NFL,TEN,@,HOU,W 38-36,6,7,Sun,11.8,16.8,19.8,14.3,0,0,0,0,0,1,-6,0,5,124,0,0,,,,
18,17,Arnaz Battle,27.241,10/21/2007,NFL,SFO,@,NYG,L 15-33,6,7,Sun,11.7,17.7,17.7,14.7,0,0,0,0,0,0,0,0,6,57,1,0,,,,
19,18,Chad Johnson,29.285,10/21/2007,NFL,CIN,,NYJ,W 38-31,6,7,Sun,11.7,14.7,17.7,13.2,0,0,0,0,0,1,15,0,3,102,0,0,,,,
20,19,Santonio Holmes,23.232,10/21/2007,NFL,PIT,@,DEN,L 28-31,6,7,Sun,11.4,17.4,17.4,14.4,0,0,0,0,0,0,0,0,6,54,1,0,,,,
21,20,T.J. Houshmandzadeh,30.025,10/21/2007,NFL,CIN,,NYJ,W 38-31,6,7,Sun,11.1,15.1,15.1,13.1,0,0,0,0,0,1,8,0,4,43,1,0,,,,
23,21,Donte' Stallworth,26.345,10/21/2007,NFL,NWE,@,MIA,W 49-28,7,7,Sun,11.1,14.1,14.1,12.6,0,0,0,0,0,0,0,0,3,51,1,0,,,,
24,22,David Anderson,24.085,10/21/2007,NFL,HOU,,TEN,L 36-38,7,7,Sun,10.5,14.5,14.5,12.5,0,0,0,0,0,0,0,0,4,45,1,0,,,,
25,23,Ronald Curry,28.146,10/21/2007,NFL,OAK,,KAN,L 10-12,6,7,Sun,10.5,14.5,14.5,12.5,0,0,0,0,0,0,0,0,4,45,1,0,,,,
26,24,Lee Evans,26.224,10/21/2007,NFL,BUF,,BAL,W 19-14,6,7,Sun,9.8,14.8,14.8,12.3,0,0,0,0,0,0,0,0,5,98,0,0,,,,
27,25,Larry Fitzgerald,24.051,10/21/2007,NFL,ARI,@,WAS,L 19-21,7,7,Sun,9.7,15.7,15.7,12.7,0,0,0,0,0,0,0,0,6,97,0,0,,,,
28,26,Devery Henderson,25.209,10/21/2007,NFL,NOR,,ATL,W 22-16,6,7,Sun,9.7,10.7,10.7,10.2,0,0,0,0,0,0,0,0,1,37,1,0,,,,
29,27,Amani Toomer,33.043,10/21/2007,NFL,NYG,,SFO,W 33-15,7,7,Sun,9.6,12.6,12.6,11.1,0,0,0,0,0,0,0,0,3,36,1,0,,,,
30,28,Dwayne Bowe,23.03,10/21/2007,NFL,KAN,@,OAK,W 12-10,7,7,Sun,8.4,11.4,11.4,9.9,0,0,0,0,0,0,0,0,3,84,0,0,,,,
31,29,Torry Holt,31.138,10/21/2007,NFL,STL,@,SEA,L 6-33,7,7,Sun,8.2,16.2,16.2,12.2,0,0,0,0,0,0,0,0,8,82,0,0,,,,
32,30,Hines Ward,31.227,10/21/2007,NFL,PIT,@,DEN,L 28-31,6,7,Sun,7.8,14.8,14.8,11.3,0,0,0,0,0,0,0,0,7,78,0,0,,,,
33,31,Brandon Marshall,23.212,10/21/2007,NFL,DEN,,PIT,W 31-28,6,7,Sun,7.7,13.7,13.7,10.7,0,0,0,0,0,0,0,0,6,77,0,0,,,,
34,32,Bobby Engram,34.287,10/21/2007,NFL,SEA,,STL,W 33-6,7,7,Sun,7.3,13.3,13.3,10.3,0,0,0,0,0,0,0,0,6,73,0,0,,,,
35,33,Nate Burleson,26.063,10/21/2007,NFL,SEA,,STL,W 33-6,7,7,Sun,7.2,8.2,8.2,7.7,0,0,0,0,0,0,0,0,1,12,0,0,,,,
36,34,Michael Jenkins,25.125,10/21/2007,NFL,ATL,@,NOR,L 16-22,7,7,Sun,6.9,12.9,12.9,9.9,0,0,0,0,0,0,0,0,6,69,0,0,,,,
37,35,Darrell Jackson,28.319,10/21/2007,NFL,SFO,@,NYG,L 15-33,6,7,Sun,6.6,8.6,8.6,7.6,0,0,0,0,0,0,0,0,2,6,1,0,,,,
38,36,Bernard Berrian,26.298,10/21/2007,NFL,CHI,@,PHI,W 19-16,7,7,Sun,6.5,10.5,10.5,8.5,0,0,0,0,0,0,0,0,4,65,0,0,,,,
39,37,Maurice Stovall,22.242,10/21/2007,NFL,TAM,@,DET,L 16-23,7,7,Sun,6.4,7.4,7.4,6.9,0,0,0,0,0,0,0,0,1,4,1,0,,,,
40,38,Kevin Curtis,29.096,10/21/2007,NFL,PHI,,CHI,L 16-19,6,7,Sun,6.2,11.2,11.2,8.7,0,0,0,0,0,0,0,0,5,62,0,0,,,,
41,39,Jerry Porter,29.099,10/21/2007,NFL,OAK,,KAN,L 10-12,6,7,Sun,5.9,6.9,6.9,6.4,0,0,0,0,0,0,0,0,1,59,0,0,,,,
42,40,Reggie Brown,26.281,10/21/2007,NFL,PHI,,CHI,L 16-19,6,7,Sun,5.6,8.6,8.6,7.1,0,0,0,0,0,1,12,0,3,44,0,0,,,,
44,41,Derek Hagan,23.03,10/21/2007,NFL,MIA,,NWE,L 28-49,7,7,Sun,5.6,9.6,9.6,7.6,0,0,0,0,0,0,0,0,4,56,0,0,,,,
